11:38:01.887187 ARP, Request who-has 10.12.19.23 (ff:ff:ff:ff:ff:ff) tell 10.12.100.44, length 46
11:38:03.189446 IP 10.12.100.44.56179 > 10.12.19.23.135: Flags [S], seq 226904457, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189447 IP 10.12.100.44.60471 > 10.12.19.23.443: Flags [S], seq 2117220254, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189474 IP 10.12.100.44.50207 > 10.12.19.23.3306: Flags [S], seq 4281540817, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189523 IP 10.12.100.44.56205 > 10.12.19.23.21: Flags [S], seq 2535701377, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189585 IP 10.12.100.44.49191 > 10.12.19.23.111: Flags [S], seq 770008384, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189589 IP 10.12.100.44.52980 > 10.12.19.23.8080: Flags [S], seq 1461670289, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189663 IP 10.12.100.44.57845 > 10.12.19.23.995: Flags [S], seq 107979235, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189666 IP 10.12.100.44.56527 > 10.12.19.23.113: Flags [S], seq 2275141066, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189711 IP 10.12.100.44.53986 > 10.12.19.23.23: Flags [S], seq 1840989944, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189739 IP 10.12.100.44.54451 > 10.12.19.23.5900: Flags [S], seq 3498718545, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189795 IP 10.12.100.44.51353 > 10.12.19.23.256: Flags [S], seq 2901404415, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189813 IP 10.12.100.44.46279 > 10.12.19.23.106: Flags [S], seq 508020064, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189857 IP 10.12.100.44.33349 > 10.12.19.23.5120: Flags [S], seq 4078244018, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189928 IP 10.12.100.44.42414 > 10.12.19.23.902: Flags [S], seq 1486214219, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189932 IP 10.12.100.44.41004 > 10.12.19.23.88: Flags [S], seq 3948688417, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.190017 IP 10.12.100.44.35478 > 10.12.19.23.9102: Flags [S], seq 635607685, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.190020 IP 10.12.100.44.48919 > 10.12.19.23.33354: Flags [S], seq 1214084667, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.190089 IP 10.12.100.44.39686 > 10.12.19.23.6666: Flags [S], seq 2885924761, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.190093 IP 10.12.100.44.49526 > 10.12.19.23.2020: Flags [S], seq 2823174745, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.239606 IP 10.12.100.44.42653 > 10.12.19.23.445: Flags [S], seq 916051965, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239645 IP 10.12.100.44.51915 > 10.12.19.23.1025: Flags [S], seq 3682902228, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239647 IP 10.12.100.44.52521 > 10.12.19.23.53: Flags [S], seq 2851746444, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239649 IP 10.12.100.44.49209 > 10.12.19.23.111: Flags [S], seq 2104849597, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239651 IP 10.12.100.44.56225 > 10.12.19.23.21: Flags [S], seq 3811025258, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239652 IP 10.12.100.44.50229 > 10.12.19.23.3306: Flags [S], seq 999363538, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239766 IP 10.12.100.44.56204 > 10.12.19.23.135: Flags [S], seq 2979814584, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239777 IP 10.12.100.44.33317 > 10.12.19.23.1720: Flags [S], seq 916016454, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239779 IP 10.12.100.44.57720 > 10.12.19.23.22: Flags [S], seq 137953259, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239836 IP 10.12.100.44.51371 > 10.12.19.23.256: Flags [S], seq 3019800632, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239839 IP 10.12.100.44.54471 > 10.12.19.23.5900: Flags [S], seq 1896295767, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
